,SquareFeet,Bedrooms,Bathrooms,Neighborhood,Price
40601,2340,2,2,0,316905.0060005503
11172,2356,2,1,2,198867.25674768857
12,1330,2,2,1,132172.3926169813
6158,2358,5,1,1,384390.8890869279
11673,1301,3,1,2,139403.33133958315
2812,2799,4,2,2,362568.2167221203
26919,2680,2,1,1,345605.6209059237
49195,1940,4,3,1,150501.57030989276
35477,1194,5,3,1,208017.6449288062
11171,2051,3,3,0,141936.23700196424
43016,1600,5,2,2,221335.12174942292
30647,1848,5,3,0,283884.8531037725
41594,2650,4,3,1,335722.0804708023
12374,1163,2,2,2,34740.34516029236
47703,1241,5,3,2,181265.81298960937
1507,2182,5,2,1,248861.9211657385
37156,2041,4,2,0,214298.05985734245
29064,1747,3,1,0,200904.950173582
34918,1006,2,1,2,103853.48818985689
41653,1790,5,1,1,167509.02867716725
34436,1965,3,1,2,113664.27867839264
21289,1171,4,3,0,228636.630006783
15939,1690,3,3,1,243142.9472181882
6773,1653,2,1,1,178107.34039915144
38396,1911,4,3,2,224668.20641623955
36934,1281,4,2,2,185114.70291590592
48676,1517,3,1,0,158147.36429949035
21620,2405,3,1,2,235022.9223522208
19106,1915,2,3,0,256245.19101834967
41948,1516,5,2,2,117385.5162332652
22301,1230,3,2,1,116282.0095743642
45760,1314,3,3,1,88809.06865815951
14974,2608,5,3,0,256442.80088217487
20474,1561,2,3,0,203267.5576486472
48322,2554,5,3,0,314739.5189877764
48425,2834,5,3,0,309214.0489534061
34331,1815,2,3,0,178533.96180105885
12131,2755,2,3,0,316745.440717035
19523,1347,5,3,1,206442.21802921637
3416,2446,5,2,0,320600.3096705049
22384,2858,3,1,1,308434.41693971056
14419,2298,2,1,1,200941.086607173
32602,2567,3,2,0,276153.8137861839
32819,2116,2,3,1,278724.7675990865
7194,1415,5,2,1,205614.57915538244
27730,1515,5,3,1,134555.62417508318
44170,1024,4,3,1,133902.899611053
12224,2170,3,2,2,171145.01280197193
43783,2926,4,2,0,291088.8050683545
22699,1798,5,2,1,295896.23725688737
17334,2854,3,3,1,240922.3499708457
18693,2491,5,3,1,275607.5732937525
17336,1002,2,1,1,78632.88822590566
30802,1355,5,2,2,186972.8821306359
8757,1679,3,2,1,133707.77522974147
33532,2095,5,1,0,181045.3441221466
4086,1475,4,2,2,203692.03151233017
21789,1127,2,2,1,148147.48254780393
27863,1280,4,1,1,244546.7660869145
21981,1511,4,1,1,246970.81194819583
35666,2726,2,1,1,221169.7239439724
45093,1932,3,2,0,174435.7293190737
2653,2394,4,2,1,258244.17134922984
38164,1247,5,2,0,200494.0239937251
21344,2534,2,1,0,210818.519887684
22045,2068,3,1,1,204158.0875320712
11605,2197,5,2,2,248571.83239821385
18218,1919,2,2,1,196780.7503622549
1313,2630,3,2,0,237559.91862629275
560,2213,4,1,1,234126.80566940556
7153,1383,5,3,0,146855.64411803542
33745,1558,2,3,0,198947.76658552844
34898,2582,3,3,2,437047.71344105
37898,1720,4,2,0,175868.0588384741
40016,1271,5,2,2,164324.41931900437
31778,1720,2,3,1,176362.79054976502
5392,1360,5,2,2,159201.79801164372
47693,2239,2,2,2,327594.93914187886
49054,1836,4,1,2,265441.9429129545
13546,2499,2,1,1,320829.8688366646
47950,2862,5,3,0,356840.1936742628
45680,2044,2,3,2,263229.09555478103
11207,1913,5,1,2,227483.86990164785
40919,2709,4,1,1,296716.5791132501
10400,2540,4,2,2,290661.0357981894
19357,2928,2,2,2,271932.1239644724
37430,1239,2,1,1,180374.15608044495
35187,2086,5,3,1,254027.64821666887
7317,2716,4,1,2,268527.0343720601
17287,1124,3,1,0,124967.65057052924
7744,1430,3,2,0,111865.1911765853
25574,1146,4,2,0,145624.8649902947
9605,2552,5,2,1,311207.56211827503
36638,1437,5,3,0,84346.76689895484
35413,1987,5,2,1,195136.48573966487
33031,2006,5,2,2,261763.7378074816
11350,1904,4,2,1,207254.5331345647
30437,2218,4,1,0,204372.34113860625
30826,1725,2,2,1,238345.86102068145
3348,2802,3,2,0,304995.2130497571
19270,2780,4,3,2,328317.45109694096
15846,1833,3,2,0,104999.81411324504
41707,2036,4,1,1,245510.24318525768
28278,2148,4,3,0,201787.41447542893
8967,2122,2,3,2,341537.80227703124
32603,1022,4,1,2,130734.18360179572
19984,1625,3,3,1,153931.75112613256
43982,1287,3,3,1,110600.66906588532
44427,2708,3,2,1,298152.7150999361
28893,2459,4,1,1,353586.9986061979
23193,2164,2,2,1,232070.6749404057
39441,2153,4,1,2,271423.95794321166
4951,1140,4,2,2,117900.96969265604
8634,2999,4,3,0,352582.5315055042
16229,2663,4,1,0,242006.51913952443
9976,1087,4,3,0,80274.30099081778
46839,2818,3,2,0,331150.0915561644
93,1565,5,3,0,149848.61640852437
21565,2080,5,2,2,220529.4358306945
28600,1295,2,2,1,201638.07906624905
28331,1187,5,3,2,192265.58301865155
39961,2266,4,3,1,225467.1279909648
6798,1944,2,1,1,254697.26807348905
27774,1662,2,2,0,195163.73612314195
49911,2433,4,3,1,308851.8426488664
41157,2368,5,3,2,331299.2707074602
13461,2698,5,1,1,350344.3059838556
48533,2375,5,3,0,315525.0633571372
16342,1856,5,3,0,193021.47835711288
42505,2732,2,1,2,266155.9793011209
1886,2319,2,1,1,204778.49594074104
46776,1034,2,2,1,137096.65061287134
12797,1091,5,2,0,83887.36121435976
5778,1261,5,1,0,217971.3093766528
48690,1679,3,1,0,218501.0204071733
20721,2036,5,3,2,239591.28875260052
30179,1720,3,2,2,237377.42216348267
2,1860,2,1,1,306891.0120763329
16102,2092,4,3,1,342231.36068199587
2761,1281,5,1,1,202334.9994269284
45012,1380,4,3,0,181972.5613294061
27945,1949,5,2,0,157738.15065643055
26030,1252,2,2,2,258546.47534065816
9433,1651,4,3,2,184970.70360823188
27792,2768,5,2,1,295146.52389347035
3177,1617,3,3,1,253647.9876719982
26442,1079,2,3,0,122620.39692886209
11304,1873,5,3,0,92659.08360181013
16315,1367,5,2,2,141481.0397125164
35253,1383,2,2,2,79630.15393080874
30977,1299,3,2,1,135588.96487045437
14285,2201,2,3,1,286662.6209617272
47829,1626,5,2,1,147803.4317606585
25041,1122,3,2,1,130450.36367596305
47530,2955,5,3,1,273391.284653944
2513,1588,3,1,0,153862.8005275998
15259,1154,3,3,1,165881.38305768557
44756,1723,3,3,1,218617.18039446048
4495,2845,4,3,0,401747.9409651109
36410,1845,3,2,0,259752.1831310393
2319,1730,5,2,2,192827.5721705227
7093,1931,4,3,0,249783.0882009261
18582,1996,3,3,2,233749.9395471697
37267,1346,3,3,1,160039.9511488939
10091,2686,3,2,2,239422.4129366258
1155,2994,3,3,0,351976.57482016616
2488,2576,3,1,0,281565.1922574896
16724,2550,5,1,2,313389.90247078746
41635,2351,2,2,2,227199.42540132892
26745,1085,5,1,0,84159.9775392726
22963,2971,5,1,2,172876.17396830412
36016,1403,2,2,1,224813.2855145575
19394,1077,4,1,1,104908.6377994113
19564,2037,5,3,1,232667.30314282552
13552,2100,3,2,0,186371.4270267856
4396,1481,5,3,1,101234.79180172952
43365,2006,4,1,1,235575.1657563406
42619,2627,5,3,2,342368.42652110074
18860,1295,4,2,0,112024.84133310548
41084,2220,4,1,0,205393.755413423
19243,1319,4,1,1,190817.22290385075
8880,1620,5,1,2,181059.2252153158
23986,2840,5,2,1,283182.7863973244
8867,1755,3,3,2,258768.88004826417
32347,1797,5,2,1,220330.55416314868
34979,2373,5,1,2,205805.7960695781
9930,1824,3,2,0,268215.78793956246
6675,1461,3,3,2,145843.78634413477
13369,1177,4,1,0,180576.23144554184
18467,1702,3,1,2,258681.19726772796
23993,1916,5,3,0,279656.8832450337
22701,1797,5,2,1,232008.9186479409
12829,2029,3,1,0,249924.53804959703
38699,2194,5,3,2,205552.7847191423
40609,2237,5,2,0,264989.4630757139
31404,1031,3,2,1,141108.3051487914
34522,2716,5,2,0,358233.24906232767
38037,2769,5,3,2,307230.48496830446
40110,2571,2,3,2,182437.8597374364
20445,1993,5,3,1,201833.40080103755
42798,2424,5,3,2,293417.79879852297
43095,2102,2,2,0,275536.2791679277
31491,2534,2,2,0,196101.21203289228
38088,2105,3,2,0,180389.09762843375
18719,2294,3,3,1,277704.60186420346
37030,1446,5,1,1,173077.71504002032
40907,1565,4,3,2,204169.3026092749
10104,2167,3,2,1,293074.52140252345
13945,1085,3,2,1,220648.55096591287
27348,2566,4,1,1,207931.68597996657
16216,1139,4,2,1,95558.19460880086
41318,2131,2,2,1,263346.234790469
7619,1005,5,1,0,93865.33791495668
23301,1267,4,3,0,93291.59177770064
11944,1337,5,1,0,77270.79966989154
21633,2765,3,1,2,326979.4979430622
19669,1929,4,3,1,158911.6164963799
10150,2591,3,1,2,303231.33538968465
21672,1685,2,1,2,208868.4946944131
46419,2547,5,2,1,288945.35143134324
2891,1454,3,1,2,188530.64444892344
30916,2524,4,2,2,265502.5453497221
43560,2647,3,2,0,317596.90189617674
788,2365,5,2,1,260065.91839526407
10140,1367,3,1,2,124482.13202988452
19744,2097,4,3,0,342664.23541397863
24890,1535,5,1,1,168114.69672887994
43550,2455,5,3,1,239949.0153585387
25755,1114,5,2,1,107305.36284048075
19582,2479,3,1,1,328101.6763095986
36190,1931,2,1,0,183944.8295299173
42198,2113,2,2,0,199462.7568792308
22595,1036,2,3,2,87865.48961115332
24094,1277,4,3,2,233819.36836852127
45747,1258,5,3,1,225389.47858286137
36166,2548,5,2,2,265836.1739852339
33370,2670,4,2,2,201973.67885620476
9981,1308,2,2,2,84523.31499815013
43697,2952,5,2,2,387885.93152257695
28380,2760,3,2,2,291720.792480414
25722,2521,5,2,1,261820.2248194441
44773,1648,3,3,0,168250.4639603539
32468,1550,4,3,0,176524.59448180711
16744,2961,2,1,2,309331.406120676
40681,1628,5,2,0,171781.19068475737
46657,1499,2,2,0,189803.6331106433
19746,1784,3,1,0,167397.60023234354
801,2819,2,1,2,304423.6713133684
43024,2229,2,3,0,244122.57856793035
31003,1249,2,1,0,149178.9601820134
11660,2452,4,2,0,244263.15107974072
25384,2274,5,3,0,370831.3077873554
17284,2441,3,1,0,191780.49354563616
37963,1053,2,3,2,137676.69189684725
39289,1510,3,2,1,143645.64973064556
42821,1038,3,1,1,198385.01850770816
27957,2090,2,2,1,211618.60096724084
43434,1142,3,3,2,147018.93545641456
17363,2644,4,1,1,316188.24235515995
28635,1420,2,1,0,137667.99518263002
18333,2227,4,3,2,281356.5584253356
32241,1278,2,1,0,156546.22633928142
40499,2631,4,1,1,321965.9304007443
6860,2291,2,2,0,168684.72411027973
35544,1992,4,3,2,232420.9241196928
6465,1095,2,2,2,248585.2123244619
29405,1490,3,2,2,141909.59142762242
14866,2869,3,1,0,246877.73608147452
12820,1597,4,3,2,213593.7664371946
13817,1496,4,1,1,164089.24352441466
18013,2952,3,2,2,331477.09456840047
39732,2792,5,2,2,264574.0946228793
48913,2909,2,2,2,387426.63492192334
34958,2338,2,2,1,283557.5231021189
37877,1832,5,3,1,92520.54247311824
36511,1486,4,3,2,123004.47967148236
8084,1316,3,2,1,121100.80714120896
2958,1398,2,1,1,134718.94739590032
42414,1664,3,1,1,234514.05071543023
32131,2228,3,2,2,279988.1653142691
16027,2802,5,3,2,353828.2373480068
47960,1334,3,3,1,179874.2647018691
38405,1430,5,3,1,126052.76787900936
10984,2222,4,2,1,239119.0410845281
49248,2129,4,1,1,188743.76370421675
13455,1269,5,1,0,228129.1299940651
13835,2872,3,2,2,336010.7915742322
10076,1415,3,2,2,61143.27985162355
28358,2816,3,3,0,344740.93465490226
26957,1561,2,3,2,241636.72403924965
35189,1215,5,1,0,130339.49692491315
12408,1191,3,1,2,119289.27157450664
39313,2066,4,1,0,181948.07860833904
29234,2044,4,3,2,206912.4370037517
15713,1448,4,1,0,134973.5744002839
40946,2198,2,2,2,199293.9199861658
44751,2680,5,1,2,341192.8092030372
32079,2041,5,2,2,210117.83974509375
11149,1314,3,1,1,175868.42970924283
26399,2556,3,3,1,277804.1717111582
47802,2523,3,1,1,355256.6267652083
23311,2411,4,3,1,285084.96765867627
18398,2904,5,3,2,265136.6605266546
34490,2434,4,3,1,279079.2874033358
38431,2701,2,1,1,253843.3741569568
29538,1319,3,2,2,125988.53833686942
45014,2255,5,1,1,278076.9808736532
33912,2763,5,2,2,333709.2235330795
37311,2971,4,1,0,311644.53354904056
818,2507,5,1,0,321563.40710783505
27616,1802,4,1,2,236194.45370748977
7771,2789,5,2,1,246628.0101423235
7734,2553,5,3,2,306731.4460080121
43687,1437,5,2,0,187287.54816554167
9744,1898,2,2,0,170059.3551209912
21938,2212,4,1,0,352096.72514941485
18608,2918,4,2,0,231253.5302509853
20507,1681,4,2,0,178820.9124876555
35922,2013,5,1,0,227547.1935159795
37054,2486,4,1,2,211450.5431272498
15340,1297,5,1,1,116901.49400884376
7979,2269,5,1,0,226713.6772506097
4681,2442,2,3,2,294893.97717639303
19144,2050,4,1,1,268585.5447240468
22337,1796,3,1,2,183790.54315065104
43528,2081,2,2,1,125093.43957912568
45190,1462,4,2,2,208738.9134840499
25778,1236,4,3,1,238661.6342300193
16257,1310,2,3,0,181418.96683209343
28566,1617,4,3,1,150133.1112867595
4335,1935,3,2,0,163833.60883454542
39852,1563,4,2,1,218442.8658756172
4667,1932,4,2,1,300123.4988365263
42865,1079,4,1,1,166452.90040654677
27879,2275,5,1,0,278960.4260443567
6703,1073,4,3,0,133780.45267525173
35155,2546,5,1,2,328619.63195175375
11167,1497,2,1,0,205569.53491986587
9730,2480,3,2,1,215851.30587687957
13939,2607,3,3,0,206996.72855911092
5962,2962,5,2,2,342085.2904378849
16153,2950,4,2,2,346570.2206459796
47968,1709,3,2,0,163613.7619705997
37585,2979,4,1,0,337381.7349623525
18837,2810,2,2,1,345145.0762700081
12895,1807,3,2,1,195996.62225090107
15412,1618,2,3,0,145252.12529140606
31132,1556,5,3,1,199449.41612605253
34278,2848,4,2,2,277555.1831791773
18989,1009,2,1,2,104168.41066204582
36036,1175,3,1,0,87674.04889876168
6856,1379,5,1,1,136488.81688202912
1426,1797,2,2,0,159062.0271053596
34784,1681,4,1,1,160279.40736253667
11874,2295,2,3,0,204660.58398772983
35479,2036,2,2,0,248528.9319409527
28725,1061,4,3,2,117775.67851417456
41926,2692,2,2,2,306962.0226867786
31658,1554,5,1,0,193960.74378346655
45840,2303,2,1,2,202965.5129303598
6850,2230,2,2,0,285592.24000860355
32294,2671,2,1,0,264542.5031874251
28242,1868,5,1,1,169746.552914061
8579,2514,3,3,0,217719.6756071412
10823,2691,2,2,0,243482.24823255173
35049,2107,3,1,0,199989.1178686956
40819,1090,3,2,0,183010.6725173709
3198,2540,3,1,2,174174.07819550647
26630,2235,3,3,2,231633.37291307683
47202,1125,4,3,0,140077.24158554993
486,1699,3,2,0,150304.54943999165
370,1896,2,1,0,196497.06930440952
21391,2243,4,1,1,253518.58182422275
33570,2356,3,3,0,193937.6640260025
42930,1500,4,2,0,205043.56061307955
27671,1210,4,3,1,177753.5630294832
6389,2856,2,1,0,317740.16824832093
47095,1601,4,1,2,217525.871485463
15418,2903,5,1,1,297645.1143697254
8845,2871,3,1,1,297837.5767833753
30427,2925,5,1,2,385635.5986388881
19635,1107,2,2,2,177026.1352645468
16693,2943,3,1,1,371559.7497355276
17268,1317,3,3,0,110492.38979215156
30888,2466,3,2,0,246841.9385243705
34835,1336,4,3,2,151531.80822581673
32891,2751,4,3,2,286125.42553411855
24019,1259,2,1,2,139938.7002584847
43710,1959,4,1,2,187324.52571635463
13277,2776,5,3,2,324603.9101830442
38474,1506,5,2,1,213588.60492033392
23127,2702,4,1,2,270151.81300447264
30355,1994,3,1,2,261909.60023233367
3635,1661,2,2,0,164928.54798546547
16504,2640,5,2,2,303611.3906554021
15904,1264,2,2,0,83112.62944651268
11666,2779,2,2,1,267306.81450460193
18535,1262,5,2,2,176662.6930262217
16702,2827,5,3,2,264026.1059796321
48387,2879,4,2,1,361604.3313773567
25334,2321,3,3,1,222928.0645545139
12674,1913,5,3,2,220946.2406075336
669,2277,5,3,0,258865.26034286627
15195,2737,3,2,0,341540.69781214016
41383,1354,2,3,2,144554.9684600567
32892,1125,4,3,2,137851.80287211708
23176,1462,5,3,1,155449.87739962788
49068,2779,3,2,1,406961.9707746939
44459,2959,5,2,1,319935.24990307656
34227,1132,3,1,2,146914.75306516554
29114,1776,3,1,2,226647.43851649988
11049,1553,5,2,1,188137.8702872873
15786,1782,4,2,2,226750.2884632025
20331,1791,4,2,2,237827.57450144587
39487,2546,2,2,1,404843.6690009864
22973,2510,3,1,2,210528.29981293128
37601,1569,4,1,2,166953.4544817499
41883,2917,4,2,0,311084.6178663685
3260,2826,4,2,2,273574.0864676888
34096,1447,4,3,2,206922.8267339376
30008,1946,2,2,1,307693.8653429704
13888,2158,3,2,2,226852.98620590213
48735,2147,4,1,1,254999.50618239207
40122,2994,3,1,0,297233.1381991921
34352,2801,2,3,1,319879.29452292057
25779,1892,5,3,1,221680.79247560145
33734,1446,5,2,1,174091.3329281443
11770,2624,2,2,0,341832.41065057507
30049,2639,4,1,2,272913.79010259605
43994,2190,2,2,2,284772.03829167166
39371,1416,2,2,2,130730.405720475
17627,2477,5,1,1,212545.14864460911
35792,1857,3,3,2,197180.9040007805
24615,1407,3,1,1,88744.2674999461
11988,1270,3,3,0,158223.7882660233
19760,1693,4,2,0,178550.55715705498
38179,2672,2,3,0,227936.3089840172
12066,1717,5,1,0,282245.9378616574
46484,2767,2,2,2,356872.1813982912
34097,2935,2,2,2,255988.0820186743
11355,1429,4,3,2,129772.78435532872
19872,2489,4,3,0,265671.81585073227
31134,1355,5,1,2,181821.17596363556
2197,1954,5,1,1,213236.0966219748
4570,1331,5,2,1,214876.6484187304
24140,2952,3,2,2,381513.4107173631
31910,1035,3,2,2,116086.71406915392
36758,1125,5,2,0,253546.01513934624
35302,2507,2,2,2,310117.2185978803
21263,2553,5,2,1,207166.7698273391
31114,2908,2,1,2,215990.46272282588
12588,2402,3,1,1,297025.72443382913
15765,1048,3,2,2,45817.597591981495
43930,1411,5,3,1,271370.1458172645
22626,1710,4,1,2,253014.28928600077
22390,1031,5,2,0,79725.56974197633
8799,2964,4,2,1,307391.4994665796
28281,2748,4,2,0,295261.7086729287
46866,2486,5,3,2,286608.6328154449
12892,1476,3,2,1,121002.33824056656
20383,2844,4,1,2,338465.90712654294
21405,1688,2,3,2,267295.07818994665
11259,2890,2,1,2,293970.27066253964
9786,1142,3,3,1,131216.70176638945
5262,2875,5,1,2,224228.1940023832
25195,2544,3,1,0,338353.3231198121
41973,2096,5,3,0,319770.75975266495
13943,2942,3,2,0,267820.78048911854
5327,2102,4,1,2,136118.0128852365
11596,2743,5,1,0,344151.8571428989
29499,1965,4,1,2,300411.4147284816
49759,2972,2,3,2,308948.2781327692
45794,2039,5,2,0,308210.63212770066
36090,1767,5,3,2,261100.34986659297
48132,2636,5,3,0,307520.8263824905
23242,2525,4,2,2,246085.7701815804
12052,1660,3,2,1,228914.2039679888
38196,2644,3,3,2,298470.15208618785
26768,1087,2,2,0,189902.259280741
33499,2017,2,2,0,156990.28442161717
5788,1174,3,3,2,111586.57026389772
4413,1025,3,3,1,189393.43596312212
11698,2366,3,3,2,233541.34340782303
38710,2252,3,1,0,281372.85895845934
44496,2461,4,3,0,188171.85280905955
38201,1529,2,1,1,215510.61203277163
5579,2424,2,1,0,215749.64171642825
16945,1045,3,2,0,151340.21030066357
35846,2869,3,1,1,265394.1527484478
36030,2621,4,1,2,299334.99555434124
31517,2432,4,3,2,267971.8443394953
44612,1340,4,2,2,89245.31572591061
45206,2098,2,2,0,232360.0297557477
45828,2693,2,2,1,318327.1112906443
8500,1143,3,1,1,129611.96855269244
47550,2988,2,3,2,411889.7399321923
19661,2175,5,3,0,246848.65729364095
44540,1219,3,3,2,185353.1485306298
32490,2503,4,1,0,207087.6456095361
18495,2289,4,1,2,191462.97047032265
23400,1176,5,3,1,125155.78194200828
45512,2426,3,3,0,273092.591124243
40082,1440,5,2,1,237345.25498626352
49580,1516,2,3,2,90690.91240706788
36460,2373,3,2,2,276118.19071481813
49663,1037,5,3,0,54159.59911211212
37931,2564,3,1,2,274779.10296444927
20815,2536,3,3,1,272190.09129781794
26889,1396,5,3,0,148040.57320412068
10403,2553,3,3,0,270473.8590207911
47248,1760,5,2,2,234537.85400686803
2936,1974,3,2,1,228101.08669727467
10804,2828,2,3,1,281897.8072896147
4315,1979,2,1,1,140939.67114637795
14702,1892,4,2,1,181271.61062666337
39387,1394,3,1,2,190189.79040919445
21386,1092,3,3,1,65039.64667932379
27003,1564,5,2,2,124945.35360395574
1354,2810,4,1,2,243300.74651117803
12500,2690,2,1,0,303068.2395659701
21232,1924,5,1,1,181408.66926324603
5757,2806,4,1,2,308929.6075799778
43165,2522,4,2,2,288256.00782459404
37088,1246,5,2,1,184037.5779798477
46586,1567,2,1,0,249656.34803583048
24422,2847,5,1,0,351918.0804486793
16451,1827,2,2,0,202296.15376233787
3414,2849,3,2,2,294567.497456826
10425,2459,5,1,0,295893.66002896905
19252,1500,3,2,1,124710.94473966978
400,2250,4,3,1,258681.64856947903
35775,1326,4,1,0,178719.39784744816
16054,2275,5,2,1,294153.4078032343
39395,1231,4,3,0,145788.90652175687
21197,2421,5,1,2,215025.7538938156
30274,1568,5,1,0,253183.57970936588
25587,1891,3,3,0,132126.98958576482
26222,2061,4,1,1,149727.99271940667
4850,2771,3,2,1,371378.011696835
24402,2254,5,3,0,172306.18984353746
12675,1691,4,3,2,190439.16064498023
6561,2392,3,1,0,182203.49987032372
29418,1728,4,3,2,195162.9557921872
43211,1109,5,1,1,146610.30937487638
38571,2334,3,1,1,355141.980503658
19670,2936,5,3,1,296521.19948194106
597,1635,3,2,2,246606.27246872173
1102,2727,2,1,2,349505.4323033673
7240,2241,2,3,1,219802.3301261205
42403,1636,2,3,2,229177.94797119632
31125,2399,2,2,1,262214.9334556652
519,2416,4,2,1,361696.0810396887
34543,1541,5,3,2,229436.98859176444
37298,2115,3,2,1,242371.7967685125
34151,2826,3,1,1,222892.517552648
40741,1032,5,1,0,160261.01160714962
5268,1103,5,1,1,100871.36761145256
33857,1446,3,3,0,141768.83332235317
8426,1389,3,3,2,219610.78170305275
17475,1519,5,2,1,159149.9887324812
43406,2139,3,2,2,235596.1945956575
26801,2477,4,1,1,283293.14769790805
23010,2178,4,3,1,206179.9732893413
24246,1208,2,1,0,10102.3880862363
32713,2308,5,2,0,214451.5083603596
665,1340,2,3,0,226047.232175168
31339,1234,5,2,1,145912.68794710768
43598,1998,3,1,0,228600.1036487756
13807,2206,4,2,0,328394.9607531004
44997,2512,4,1,0,278316.82313480787
29188,2999,2,1,1,261895.24572634036
25622,2705,3,1,0,302888.9915681445
34487,2839,2,2,2,327154.77776446013
28436,1645,2,2,0,193750.82122136492
18274,1130,4,1,1,85647.43230393624
44110,1639,5,1,1,290801.06384045613
23720,1184,5,1,1,209497.00588604165
